order_id,order_datetime,product_name,category,quantity,unit_price,discount,total_amount,payment_method
ORD0002920,2023-05-14 06:31:50,跳绳,运动户外,1,33.51,0.0,33.51,京东支付
ORD0002921,2023-07-09 05:55:03,瑜伽垫,运动户外,1,69.06,0.0,69.06,微信
ORD0002921,2023-07-09 05:55:03,运动毛巾,运动户外,1,27.6,0.0,27.6,微信
ORD0002922,2022-02-01 17:29:32,抱枕,家居用品,2,58.96,0.0,117.92,信用卡
ORD0002922,2022-02-01 17:29:32,杯子,家居用品,1,41.33,0.0,41.33,信用卡
ORD0002922,2022-02-01 17:29:32,毛巾,家居用品,3,32.83,11.44,87.05,微信
ORD0002922,2022-02-01 17:29:32,衣架,家居用品,2,17.2,0.0,34.4,支付宝
ORD0002923,2023-06-17 22:26:25,巧克力,零食饮料,1,26.9,0.0,26.9,微信
ORD0002923,2023-06-17 22:26:25,笔记本包,电脑配件,2,113.02,0.0,226.04,微信
ORD0002924,2022-07-01 10:39:36,牙膏,个护美妆,1,16.24,0.0,16.24,信用卡
ORD0002925,2022-11-28 07:29:33,面膜,个护美妆,3,33.38,0.0,100.14,微信
ORD0002926,2023-02-19 01:09:13,糖果,零食饮料,1,13.12,0.0,13.12,微信
ORD0002926,2023-02-19 01:09:13,面膜,个护美妆,1,29.87,7.14,22.73,花呗
ORD0002927,2023-01-04 07:22:24,护腕,运动户外,3,34.69,0.0,104.07,花呗
ORD0002928,2022-02-03 02:18:59,抱枕,家居用品,1,66.26,0.0,66.26,京东支付
ORD0002929,2022-03-24 16:06:13,手机壳,手机配件,1,39.45,0.0,39.45,微信
ORD0002929,2022-03-24 16:06:13,手机支架,手机配件,1,38.34,0.0,38.34,微信
ORD0002929,2022-03-24 16:06:13,自拍杆,手机配件,1,57.34,0.0,57.34,微信
ORD0002929,2022-03-24 16:06:13,衣架,家居用品,1,18.89,0.0,18.89,信用卡
ORD0002929,2022-03-24 16:06:13,钢化膜,手机配件,1,27.29,0.0,27.29,微信
ORD0002930,2023-06-08 18:19:56,移动电源,手机配件,1,135.96,0.0,135.96,信用卡
ORD0002930,2023-06-08 18:19:56,耳机,手机配件,1,137.08,0.0,137.08,信用卡
ORD0002930,2023-06-08 18:19:56,钢化膜,手机配件,2,23.93,0.0,47.86,微信
ORD0002931,2023-09-30 15:10:44,可乐,零食饮料,2,6.92,0.0,13.84,花呗
ORD0002931,2023-09-30 15:10:44,咖啡,零食饮料,1,47.72,0.0,47.72,微信
ORD0002931,2023-09-30 15:10:44,坚果,零食饮料,2,45.29,0.0,90.58,支付宝
ORD0002931,2023-09-30 15:10:44,巧克力,零食饮料,1,21.31,0.0,21.31,支付宝
ORD0002932,2022-06-22 22:53:56,网线,电脑配件,3,22.19,0.0,66.57,信用卡
ORD0002932,2022-06-22 22:53:56,鼠标垫,电脑配件,1,22.81,0.0,22.81,信用卡
ORD0002933,2022-11-01 10:44:39,充电器,手机配件,3,89.1,0.0,267.3,支付宝
ORD0002933,2022-11-01 10:44:39,数据线,手机配件,1,25.91,0.0,25.91,支付宝
ORD0002934,2023-11-06 16:16:12,手机支架,手机配件,3,48.95,13.1,133.75,支付宝
ORD0002934,2023-11-06 16:16:12,数据线,手机配件,2,30.6,13.3,47.9,微信
ORD0002935,2023-03-29 12:34:34,瑜伽垫,运动户外,1,89.02,0.0,89.02,花呗
ORD0002935,2023-03-29 12:34:34,运动水杯,运动户外,3,54.1,0.0,162.3,微信
ORD0002936,2022-10-10 10:55:48,钢化膜,手机配件,1,25.73,0.0,25.73,微信
ORD0002937,2022-01-29 05:15:18,笔记本包,电脑配件,2,102.33,0.0,204.66,信用卡
ORD0002937,2022-01-29 05:15:18,自拍杆,手机配件,1,58.81,0.0,58.81,支付宝
ORD0002937,2022-01-29 05:15:18,键盘,电脑配件,2,127.89,0.0,255.78,微信
ORD0002937,2022-01-29 05:15:18,鼠标,电脑配件,2,75.44,0.0,150.88,信用卡
ORD0002937,2022-01-29 05:15:18,鼠标垫,电脑配件,1,25.27,0.0,25.27,信用卡
ORD0002938,2023-08-31 06:41:17,可乐,零食饮料,1,9.11,0.0,9.11,花呗
ORD0002938,2023-08-31 06:41:17,咖啡,零食饮料,1,53.98,6.52,47.46,微信
ORD0002938,2023-08-31 06:41:17,糖果,零食饮料,2,10.46,0.0,20.92,支付宝
ORD0002938,2023-08-31 06:41:17,薯片,零食饮料,1,15.13,0.0,15.13,京东支付
ORD0002939,2023-12-02 06:13:15,巧克力,零食饮料,2,27.92,0.0,55.84,信用卡
ORD0002939,2023-12-02 06:13:15,糖果,零食饮料,1,11.63,0.0,11.63,花呗
ORD0002940,2023-02-07 19:34:57,咖啡,零食饮料,1,46.84,0.0,46.84,支付宝
ORD0002940,2023-02-07 19:34:57,茶叶,零食饮料,1,79.68,23.8,55.88,信用卡
ORD0002940,2023-02-07 19:34:57,饼干,零食饮料,1,18.58,0.0,18.58,花呗
ORD0002941,2023-07-25 16:35:31,手机壳,手机配件,1,39.4,0.0,39.4,支付宝
ORD0002941,2023-07-25 16:35:31,手机支架,手机配件,1,48.85,6.02,42.83,花呗
ORD0002941,2023-07-25 16:35:31,钢化膜,手机配件,2,25.19,0.0,50.38,微信
ORD0002942,2022-06-16 18:17:04,哑铃,运动户外,1,114.79,0.0,114.79,微信
ORD0002943,2023-11-10 08:27:57,护手霜,个护美妆,2,35.46,0.0,70.92,花呗
ORD0002943,2023-11-10 08:27:57,沐浴露,个护美妆,1,49.64,0.0,49.64,花呗
ORD0002943,2023-11-10 08:27:57,面膜,个护美妆,2,31.46,0.0,62.92,信用卡
ORD0002944,2022-09-15 08:03:35,垃圾桶,家居用品,2,36.45,0.0,72.9,信用卡
ORD0002945,2022-07-22 19:36:34,可乐,零食饮料,2,8.75,0.0,17.5,支付宝
ORD0002945,2022-07-22 19:36:34,自拍杆,手机配件,1,60.76,0.0,60.76,京东支付
ORD0002945,2022-07-22 19:36:34,钢化膜,手机配件,3,27.84,0.0,83.52,微信
ORD0002946,2023-11-21 01:47:21,U盘,电脑配件,1,44.78,0.0,44.78,花呗
ORD0002946,2023-11-21 01:47:21,散热器,电脑配件,2,71.54,24.33,118.75,微信
ORD0002947,2022-03-03 20:07:32,键盘,电脑配件,1,163.91,0.0,163.91,支付宝
ORD0002947,2022-03-03 20:07:32,鼠标,电脑配件,1,74.48,0.0,74.48,花呗
ORD0002947,2022-03-03 20:07:32,鼠标垫,电脑配件,1,25.88,4.44,21.44,微信
ORD0002948,2022-12-16 06:37:32,糖果,零食饮料,1,13.65,1.29,12.36,微信
ORD0002948,2022-12-16 06:37:32,茶叶,零食饮料,1,86.75,0.0,86.75,支付宝
ORD0002948,2022-12-16 06:37:32,鼠标垫,电脑配件,1,21.32,0.0,21.32,微信
ORD0002949,2023-05-13 03:12:58,鼠标垫,电脑配件,1,23.75,0.0,23.75,支付宝
ORD0002950,2023-03-02 07:19:39,杯子,家居用品,1,42.83,0.0,42.83,信用卡
ORD0002951,2022-04-03 20:21:02,可乐,零食饮料,3,8.64,0.0,25.92,信用卡
ORD0002951,2022-04-03 20:21:02,糖果,零食饮料,1,11.33,0.0,11.33,支付宝
ORD0002951,2022-04-03 20:21:02,薯片,零食饮料,1,15.94,0.0,15.94,支付宝
ORD0002952,2022-01-25 11:06:36,笔记本包,电脑配件,1,109.02,0.0,109.02,花呗
ORD0002952,2022-01-25 11:06:36,网线,电脑配件,1,21.06,0.0,21.06,支付宝
ORD0002952,2022-01-25 11:06:36,键盘,电脑配件,1,164.5,11.67,152.83,微信
ORD0002952,2022-01-25 11:06:36,鼠标,电脑配件,1,90.21,0.0,90.21,京东支付
ORD0002952,2022-01-25 11:06:36,鼠标垫,电脑配件,1,28.01,7.49,20.52,微信
ORD0002953,2023-06-28 13:09:33,可乐,零食饮料,2,7.08,0.0,14.16,花呗
ORD0002953,2023-06-28 13:09:33,糖果,零食饮料,1,12.05,0.0,12.05,微信
ORD0002953,2023-06-28 13:09:33,茶叶,零食饮料,1,76.93,12.7,64.23,微信
ORD0002953,2023-06-28 13:09:33,薯片,零食饮料,2,15.16,0.0,30.32,支付宝
ORD0002953,2023-06-28 13:09:33,饼干,零食饮料,1,21.25,0.0,21.25,支付宝
ORD0002954,2023-02-10 23:24:19,运动毛巾,运动户外,1,29.37,0.0,29.37,信用卡
ORD0002954,2023-02-10 23:24:19,运动水杯,运动户外,2,50.22,0.0,100.44,支付宝
ORD0002955,2022-05-04 11:30:45,充电器,手机配件,1,83.98,0.0,83.98,花呗
ORD0002955,2022-05-04 11:30:45,数据线,手机配件,1,26.19,0.0,26.19,信用卡
ORD0002955,2022-05-04 11:30:45,钢化膜,手机配件,1,26.46,0.0,26.46,花呗
ORD0002956,2023-07-28 00:56:41,拖鞋,家居用品,1,54.74,0.0,54.74,微信
ORD0002956,2023-07-28 00:56:41,收纳盒,家居用品,1,44.07,0.0,44.07,支付宝
ORD0002956,2023-07-28 00:56:41,洗面奶,个护美妆,3,52.68,0.0,158.04,支付宝
ORD0002956,2023-07-28 00:56:41,牙刷,家居用品,1,16.23,1.2,15.03,支付宝
ORD0002957,2023-06-22 21:45:48,毛巾,家居用品,1,26.49,0.0,26.49,信用卡
ORD0002958,2022-01-08 05:03:19,洗面奶,个护美妆,1,65.75,0.0,65.75,花呗
ORD0002958,2022-01-08 05:03:19,面膜,个护美妆,1,32.3,0.0,32.3,微信
ORD0002959,2022-07-09 06:05:11,耳机,手机配件,1,152.08,17.03,135.05,信用卡
ORD0002960,2023-09-06 15:42:07,沐浴露,个护美妆,1,54.48,0.0,54.48,花呗
ORD0002960,2023-09-06 15:42:07,洗发水,个护美妆,1,41.12,0.0,41.12,支付宝
ORD0002960,2023-09-06 15:42:07,面膜,个护美妆,1,36.45,0.0,36.45,微信
ORD0002961,2023-03-02 06:12:07,充电器,手机配件,1,76.96,0.0,76.96,微信
ORD0002961,2023-03-02 06:12:07,数据线,手机配件,1,27.0,0.0,27.0,微信
ORD0002962,2022-02-17 17:36:00,手机壳,手机配件,2,35.35,0.0,70.7,信用卡
ORD0002963,2023-12-16 14:59:24,巧克力,零食饮料,1,24.52,0.0,24.52,支付宝
ORD0002963,2023-12-16 14:59:24,移动电源,手机配件,4,122.93,119.46,372.26,信用卡
ORD0002964,2022-04-04 05:04:04,U盘,电脑配件,1,42.85,0.0,42.85,信用卡
ORD0002964,2022-04-04 05:04:04,散热器,电脑配件,1,67.06,0.0,67.06,微信
ORD0002964,2022-04-04 05:04:04,鼠标,电脑配件,1,73.71,0.0,73.71,支付宝
ORD0002964,2022-04-04 05:04:04,鼠标垫,电脑配件,1,26.37,0.0,26.37,信用卡
ORD0002965,2022-05-20 20:26:26,护腕,运动户外,2,30.73,0.0,61.46,花呗
ORD0002965,2022-05-20 20:26:26,运动水杯,运动户外,1,56.39,0.0,56.39,支付宝
ORD0002965,2022-05-20 20:26:26,运动袜,运动户外,2,23.82,0.0,47.64,支付宝
ORD0002966,2022-12-28 00:48:19,充电器,手机配件,1,69.59,0.0,69.59,支付宝
ORD0002966,2022-12-28 00:48:19,数据线,手机配件,2,33.35,0.0,66.7,微信
ORD0002966,2022-12-28 00:48:19,牙膏,个护美妆,3,20.21,0.0,60.63,信用卡
ORD0002966,2022-12-28 00:48:19,自拍杆,手机配件,1,63.07,0.0,63.07,微信
ORD0002966,2022-12-28 00:48:19,钢化膜,手机配件,1,25.98,0.0,25.98,信用卡
ORD0002967,2022-11-21 10:01:25,可乐,零食饮料,1,9.13,0.0,9.13,信用卡
ORD0002967,2022-11-21 10:01:25,坚果,零食饮料,2,43.31,5.2,81.42,支付宝
ORD0002967,2022-11-21 10:01:25,薯片,零食饮料,1,12.9,0.0,12.9,微信
ORD0002968,2022-08-01 15:12:30,拖鞋,家居用品,2,55.33,0.0,110.66,信用卡
ORD0002968,2022-08-01 15:12:30,数据线,手机配件,3,34.36,0.0,103.08,微信
ORD0002969,2022-10-01 21:54:39,散热器,电脑配件,1,72.0,0.0,72.0,微信
ORD0002969,2022-10-01 21:54:39,网线,电脑配件,1,21.56,0.0,21.56,信用卡
ORD0002970,2022-12-16 18:22:04,键盘,电脑配件,2,148.36,0.0,296.72,信用卡
ORD0002970,2022-12-16 18:22:04,鼠标,电脑配件,1,70.41,16.77,53.64,花呗
ORD0002970,2022-12-16 18:22:04,鼠标垫,电脑配件,1,27.5,0.0,27.5,信用卡
ORD0002971,2023-06-06 12:16:22,巧克力,零食饮料,3,27.75,0.0,83.25,花呗
ORD0002971,2023-06-06 12:16:22,手机壳,手机配件,2,37.85,16.21,59.49,花呗
ORD0002971,2023-06-06 12:16:22,糖果,零食饮料,1,11.87,0.0,11.87,信用卡
ORD0002972,2022-01-31 04:45:13,手机壳,手机配件,1,37.3,0.0,37.3,支付宝
ORD0002972,2022-01-31 04:45:13,手机支架,手机配件,2,40.77,0.0,81.54,支付宝
ORD0002972,2022-01-31 04:45:13,钢化膜,手机配件,2,28.13,11.93,44.33,支付宝
ORD0002973,2022-01-04 06:10:28,糖果,零食饮料,1,12.86,0.0,12.86,支付宝
ORD0002974,2022-11-24 13:08:57,数据线,手机配件,1,32.18,6.88,25.3,微信
ORD0002974,2022-11-24 13:08:57,牙刷,家居用品,4,13.89,0.0,55.56,微信
ORD0002975,2023-10-10 14:58:49,瑜伽垫,运动户外,1,74.56,0.0,74.56,支付宝
ORD0002975,2023-10-10 14:58:49,笔记本包,电脑配件,2,133.63,0.0,267.26,花呗
ORD0002975,2023-10-10 14:58:49,运动毛巾,运动户外,2,32.13,3.49,60.77,支付宝
ORD0002975,2023-10-10 14:58:49,运动水杯,运动户外,1,55.79,0.0,55.79,支付宝
ORD0002976,2022-05-10 11:22:21,手机支架,手机配件,1,44.35,0.0,44.35,微信
ORD0002976,2022-05-10 11:22:21,数据线,手机配件,1,32.0,8.29,23.71,微信
ORD0002976,2022-05-10 11:22:21,移动电源,手机配件,1,122.65,0.0,122.65,花呗
ORD0002976,2022-05-10 11:22:21,自拍杆,手机配件,1,62.96,0.0,62.96,支付宝
ORD0002977,2023-06-25 00:42:42,拖鞋,家居用品,1,49.88,0.0,49.88,支付宝
ORD0002978,2023-07-12 00:59:47,抱枕,家居用品,1,63.38,0.0,63.38,微信
ORD0002979,2023-06-21 06:50:20,拖鞋,家居用品,3,51.89,0.0,155.67,支付宝
ORD0002979,2023-06-21 06:50:20,跳绳,运动户外,1,26.67,0.0,26.67,花呗
ORD0002980,2023-09-19 12:46:16,抱枕,家居用品,3,52.4,0.0,157.2,支付宝
ORD0002980,2023-09-19 12:46:16,衣架,家居用品,2,22.94,3.89,41.99,微信
ORD0002981,2022-12-19 06:51:58,耳机,手机配件,1,139.88,0.0,139.88,支付宝
ORD0002981,2022-12-19 06:51:58,饼干,零食饮料,1,21.17,0.0,21.17,信用卡
ORD0002982,2023-10-20 10:52:22,数据线,手机配件,1,32.88,0.0,32.88,支付宝
ORD0002983,2023-03-27 00:10:18,垃圾桶,家居用品,4,31.72,14.34,112.54,微信
ORD0002983,2023-03-27 00:10:18,拖鞋,家居用品,2,48.76,0.0,97.52,微信
ORD0002984,2023-06-03 09:17:27,瑜伽垫,运动户外,2,83.77,0.0,167.54,支付宝
ORD0002984,2023-06-03 09:17:27,跳绳,运动户外,3,28.1,0.0,84.3,京东支付
ORD0002984,2023-06-03 09:17:27,运动毛巾,运动户外,1,31.77,8.96,22.81,花呗
ORD0002984,2023-06-03 09:17:27,运动袜,运动户外,2,25.94,0.0,51.88,京东支付
ORD0002985,2022-10-29 12:01:20,充电器,手机配件,1,76.23,0.0,76.23,支付宝
ORD0002985,2022-10-29 12:01:20,垃圾桶,家居用品,3,30.77,0.0,92.31,支付宝
ORD0002985,2022-10-29 12:01:20,数据线,手机配件,1,32.1,0.0,32.1,支付宝
ORD0002985,2022-10-29 12:01:20,移动电源,手机配件,1,129.31,0.0,129.31,支付宝
ORD0002985,2022-10-29 12:01:20,耳机,手机配件,1,170.67,0.0,170.67,信用卡
ORD0002985,2022-10-29 12:01:20,钢化膜,手机配件,3,26.27,18.42,60.39,支付宝
ORD0002986,2022-02-04 16:01:17,充电器,手机配件,1,90.36,0.0,90.36,信用卡
ORD0002986,2022-02-04 16:01:17,手机支架,手机配件,1,45.73,0.0,45.73,花呗
ORD0002986,2022-02-04 16:01:17,移动电源,手机配件,1,110.75,0.0,110.75,支付宝
ORD0002986,2022-02-04 16:01:17,耳机,手机配件,2,129.17,0.0,258.34,信用卡
ORD0002987,2023-02-21 22:36:49,护腕,运动户外,1,32.4,2.66,29.74,微信
ORD0002987,2023-02-21 22:36:49,耳机,手机配件,1,134.98,25.75,109.23,微信
ORD0002987,2023-02-21 22:36:49,运动水杯,运动户外,2,54.41,0.0,108.82,微信
ORD0002988,2023-04-03 06:34:46,散热器,电脑配件,1,80.1,5.65,74.45,信用卡
ORD0002988,2023-04-03 06:34:46,牙膏,个护美妆,1,19.05,0.0,19.05,花呗
ORD0002988,2023-04-03 06:34:46,网线,电脑配件,1,18.79,0.0,18.79,支付宝
ORD0002988,2023-04-03 06:34:46,键盘,电脑配件,1,152.62,0.0,152.62,京东支付
ORD0002989,2022-05-20 07:27:38,可乐,零食饮料,2,7.66,0.0,15.32,支付宝
ORD0002989,2022-05-20 07:27:38,茶叶,零食饮料,1,85.55,0.0,85.55,微信
ORD0002989,2022-05-20 07:27:38,香水,个护美妆,4,253.85,0.0,1015.4,支付宝
ORD0002990,2023-05-25 14:33:56,咖啡,零食饮料,3,47.57,36.1,106.61,微信
ORD0002990,2023-05-25 14:33:56,饼干,零食饮料,1,17.05,0.0,17.05,支付宝
ORD0002991,2023-05-22 16:21:10,杯子,家居用品,2,40.62,0.0,81.24,微信
ORD0002991,2023-05-22 16:21:10,毛巾,家居用品,1,31.65,0.0,31.65,支付宝
ORD0002992,2022-01-08 05:37:15,钢化膜,手机配件,1,25.66,6.17,19.49,微信
ORD0002993,2022-01-03 20:18:16,可乐,零食饮料,1,9.11,0.0,9.11,微信
ORD0002993,2022-01-03 20:18:16,糖果,零食饮料,2,13.07,2.27,23.87,花呗
ORD0002994,2023-01-21 21:00:40,散热器,电脑配件,1,69.86,0.0,69.86,支付宝
ORD0002995,2023-04-22 23:58:45,数据线,手机配件,2,27.89,5.46,50.32,京东支付
ORD0002995,2023-04-22 23:58:45,钢化膜,手机配件,2,23.55,0.0,47.1,支付宝
ORD0002996,2022-01-21 05:06:57,USB转接头,电脑配件,2,39.92,0.0,79.84,信用卡
ORD0002996,2022-01-21 05:06:57,糖果,零食饮料,1,11.24,0.0,11.24,支付宝
ORD0002997,2022-06-29 13:16:35,运动水杯,运动户外,1,48.42,0.0,48.42,花呗
ORD0002998,2022-03-24 22:11:36,手机支架,手机配件,3,38.9,0.0,116.7,信用卡
ORD0002998,2022-03-24 22:11:36,护手霜,个护美妆,1,40.13,0.0,40.13,支付宝
ORD0002998,2022-03-24 22:11:36,面膜,个护美妆,2,39.11,20.51,57.71,支付宝
ORD0002999,2022-03-08 19:59:07,沐浴露,个护美妆,3,53.17,0.0,159.51,支付宝
ORD0002999,2022-03-08 19:59:07,洗面奶,个护美妆,1,68.92,0.0,68.92,微信
ORD0002999,2022-03-08 19:59:07,鼠标,电脑配件,4,86.84,0.0,347.36,花呗
ORD0003000,2023-07-12 23:45:33,可乐,零食饮料,1,7.99,0.0,7.99,支付宝
ORD0003000,2023-07-12 23:45:33,巧克力,零食饮料,1,27.17,8.1,19.07,支付宝
ORD0003000,2023-07-12 23:45:33,糖果,零食饮料,3,10.72,7.8,24.36,支付宝
ORD0003001,2022-11-12 20:36:21,散热器,电脑配件,1,67.68,0.0,67.68,支付宝
ORD0003002,2023-08-12 03:00:46,杯子,家居用品,2,37.96,0.0,75.92,花呗
ORD0003002,2023-08-12 03:00:46,沐浴露,个护美妆,1,46.23,0.0,46.23,花呗
ORD0003003,2022-09-15 13:51:54,健身手套,运动户外,1,45.43,0.0,45.43,花呗
ORD0003003,2022-09-15 13:51:54,哑铃,运动户外,1,128.26,0.0,128.26,支付宝
ORD0003003,2022-09-15 13:51:54,护腕,运动户外,1,36.98,0.0,36.98,支付宝
ORD0003004,2022-03-06 06:55:05,毛巾,家居用品,1,32.14,0.0,32.14,支付宝
ORD0003004,2022-03-06 06:55:05,笔记本包,电脑配件,3,113.86,0.0,341.58,花呗
ORD0003005,2023-09-26 15:03:52,巧克力,零食饮料,1,28.59,5.58,23.01,支付宝
ORD0003005,2023-09-26 15:03:52,笔记本包,电脑配件,1,117.78,0.0,117.78,支付宝
ORD0003005,2023-09-26 15:03:52,糖果,零食饮料,1,13.24,0.0,13.24,京东支付
ORD0003005,2023-09-26 15:03:52,薯片,零食饮料,1,16.72,0.0,16.72,花呗
ORD0003006,2022-11-10 05:02:53,移动电源,手机配件,1,133.76,0.0,133.76,支付宝
ORD0003006,2022-11-10 05:02:53,自拍杆,手机配件,1,60.25,7.71,52.54,支付宝
ORD0003006,2022-11-10 05:02:53,钢化膜,手机配件,2,28.62,9.22,48.02,支付宝
ORD0003007,2022-05-07 05:07:42,口红,个护美妆,1,121.65,0.0,121.65,信用卡
ORD0003007,2022-05-07 05:07:42,收纳盒,家居用品,1,42.65,0.0,42.65,信用卡
ORD0003007,2022-05-07 05:07:42,香水,个护美妆,4,247.63,0.0,990.52,支付宝
ORD0003008,2022-12-19 09:08:23,USB转接头,电脑配件,1,32.99,1.89,31.1,支付宝
ORD0003008,2022-12-19 09:08:23,U盘,电脑配件,2,55.54,0.0,111.08,信用卡
ORD0003008,2022-12-19 09:08:23,散热器,电脑配件,1,65.19,0.0,65.19,花呗
ORD0003008,2022-12-19 09:08:23,洗发水,个护美妆,1,49.19,0.0,49.19,微信
ORD0003008,2022-12-19 09:08:23,键盘,电脑配件,4,161.12,67.54,576.94,信用卡
ORD0003009,2023-07-23 18:30:26,抱枕,家居用品,2,52.84,0.0,105.68,微信
ORD0003009,2023-07-23 18:30:26,拖鞋,家居用品,1,57.22,0.0,57.22,花呗
ORD0003009,2023-07-23 18:30:26,牙刷,家居用品,2,13.78,0.0,27.56,支付宝
ORD0003010,2023-11-01 03:07:42,运动水杯,运动户外,1,50.44,0.0,50.44,微信
ORD0003011,2023-01-02 18:17:19,USB转接头,电脑配件,1,37.15,0.0,37.15,支付宝
ORD0003012,2023-11-30 20:35:03,充电器,手机配件,1,72.33,0.0,72.33,信用卡
ORD0003012,2023-11-30 20:35:03,坚果,零食饮料,1,35.45,0.0,35.45,支付宝
ORD0003012,2023-11-30 20:35:03,薯片,零食饮料,1,14.96,2.35,12.61,微信
ORD0003013,2022-11-16 19:52:28,数据线,手机配件,1,27.86,0.0,27.86,信用卡
ORD0003013,2022-11-16 19:52:28,移动电源,手机配件,1,109.9,16.7,93.2,支付宝
ORD0003013,2022-11-16 19:52:28,自拍杆,手机配件,2,51.31,0.0,102.62,信用卡
ORD0003013,2022-11-16 19:52:28,运动毛巾,运动户外,2,28.36,0.0,56.72,微信
ORD0003014,2023-03-07 00:06:01,笔记本包,电脑配件,1,112.83,0.0,112.83,支付宝
ORD0003014,2023-03-07 00:06:01,鼠标,电脑配件,1,81.03,0.0,81.03,微信
ORD0003015,2023-01-16 19:57:04,手机支架,手机配件,1,43.4,6.87,36.53,京东支付
ORD0003015,2023-01-16 19:57:04,耳机,手机配件,2,164.73,75.12,254.34,花呗
ORD0003016,2023-09-08 00:41:24,充电器,手机配件,1,79.66,7.6,72.06,微信
ORD0003016,2023-09-08 00:41:24,手机壳,手机配件,2,33.59,0.0,67.18,花呗
ORD0003016,2023-09-08 00:41:24,手机支架,手机配件,1,39.87,7.59,32.28,支付宝
ORD0003016,2023-09-08 00:41:24,移动电源,手机配件,1,105.4,0.0,105.4,微信
ORD0003016,2023-09-08 00:41:24,钢化膜,手机配件,1,22.21,0.0,22.21,支付宝
ORD0003017,2022-08-26 04:22:55,茶叶,零食饮料,1,74.69,18.13,56.56,支付宝
ORD0003018,2023-02-09 02:17:42,抱枕,家居用品,1,67.24,0.0,67.24,支付宝
ORD0003019,2023-07-17 20:36:41,牙膏,个护美妆,4,18.83,16.41,58.91,信用卡
ORD0003020,2022-11-02 02:06:17,移动电源,手机配件,1,132.82,0.0,132.82,支付宝
ORD0003021,2022-05-02 17:47:15,手机支架,手机配件,1,40.79,0.0,40.79,微信
ORD0003021,2022-05-02 17:47:15,移动电源,手机配件,1,130.66,0.0,130.66,微信
ORD0003021,2022-05-02 17:47:15,耳机,手机配件,1,168.3,24.29,144.01,微信
ORD0003022,2022-03-16 03:07:43,手机支架,手机配件,2,40.74,0.0,81.48,信用卡
ORD0003022,2022-03-16 03:07:43,鼠标,电脑配件,2,77.27,0.0,154.54,支付宝
ORD0003023,2023-08-11 10:41:42,可乐,零食饮料,1,7.65,0.0,7.65,花呗
ORD0003023,2023-08-11 10:41:42,手机支架,手机配件,1,43.82,0.0,43.82,支付宝
ORD0003024,2022-02-22 09:59:41,USB转接头,电脑配件,1,35.32,0.0,35.32,支付宝
ORD0003024,2022-02-22 09:59:41,U盘,电脑配件,1,51.99,0.0,51.99,花呗
ORD0003024,2022-02-22 09:59:41,网线,电脑配件,1,22.99,0.0,22.99,微信
ORD0003025,2022-01-04 06:05:45,哑铃,运动户外,4,137.04,0.0,548.16,微信
ORD0003025,2022-01-04 06:05:45,坚果,零食饮料,3,39.03,0.0,117.09,信用卡
ORD0003025,2022-01-04 06:05:45,糖果,零食饮料,2,11.62,3.63,19.61,花呗
ORD0003026,2023-11-15 11:30:29,瑜伽垫,运动户外,2,83.59,22.9,144.28,微信
ORD0003026,2023-11-15 11:30:29,跳绳,运动户外,2,32.47,0.0,64.94,支付宝
ORD0003026,2023-11-15 11:30:29,运动毛巾,运动户外,1,26.19,1.62,24.57,支付宝
ORD0003026,2023-11-15 11:30:29,运动袜,运动户外,3,22.81,16.53,51.9,花呗
ORD0003027,2023-10-24 14:29:44,USB转接头,电脑配件,2,31.81,0.0,63.62,支付宝
ORD0003027,2023-10-24 14:29:44,U盘,电脑配件,1,43.5,6.16,37.34,花呗
ORD0003027,2023-10-24 14:29:44,网线,电脑配件,2,21.64,0.0,43.28,京东支付
ORD0003027,2023-10-24 14:29:44,运动水杯,运动户外,1,45.48,0.0,45.48,花呗
ORD0003027,2023-10-24 14:29:44,鼠标垫,电脑配件,2,26.54,0.0,53.08,支付宝
ORD0003028,2022-07-12 19:15:49,沐浴露,个护美妆,3,57.07,0.0,171.21,花呗
ORD0003028,2022-07-12 19:15:49,洗面奶,个护美妆,1,68.16,0.0,68.16,微信
ORD0003028,2022-07-12 19:15:49,面膜,个护美妆,1,37.1,0.0,37.1,微信
ORD0003028,2022-07-12 19:15:49,香水,个护美妆,3,270.4,107.25,703.95,支付宝
ORD0003029,2023-06-04 13:44:17,散热器,电脑配件,1,69.87,0.0,69.87,支付宝
ORD0003029,2023-06-04 13:44:17,笔记本包,电脑配件,1,132.19,0.0,132.19,支付宝
ORD0003029,2023-06-04 13:44:17,香水,个护美妆,1,219.19,0.0,219.19,信用卡
ORD0003030,2023-08-20 08:42:41,数据线,手机配件,1,26.08,2.27,23.81,微信
ORD0003030,2023-08-20 08:42:41,移动电源,手机配件,2,116.92,61.94,171.9,微信
ORD0003030,2023-08-20 08:42:41,自拍杆,手机配件,1,59.28,0.0,59.28,微信
ORD0003030,2023-08-20 08:42:41,钢化膜,手机配件,2,24.56,0.0,49.12,微信
ORD0003031,2022-04-11 12:58:40,钢化膜,手机配件,1,27.98,0.0,27.98,支付宝
ORD0003031,2022-04-11 12:58:40,饼干,零食饮料,1,22.13,0.0,22.13,信用卡
ORD0003032,2023-03-21 18:32:47,U盘,电脑配件,1,52.4,11.02,41.38,花呗
ORD0003032,2023-03-21 18:32:47,健身手套,运动户外,2,42.96,24.12,61.8,支付宝
